unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1613001600,2021-02-11,XRP/USD,0.50295,0.53321,0.5,0.52821,3332687.946,1760359.1
1612915200,2021-02-10,XRP/USD,0.47678,0.54299,0.45,0.50295,6856785.253,3448620.143
1612828800,2021-02-09,XRP/USD,0.4545,0.49,0.44902,0.47659,3273803.676,1560262.094
1612742400,2021-02-08,XRP/USD,0.42,0.47,0.41504,0.45252,3523560.716,1594481.695
1612656000,2021-02-07,XRP/USD,0.444,0.45036,0.4,0.42076,2634026.026,1108292.791
1612569600,2021-02-06,XRP/USD,0.4546,0.458,0.42924,0.44342,2140379.871,949087.2425
1612483200,2021-02-05,XRP/USD,0.44697,0.46998,0.4251,0.45429,4155977.845,1888019.175
1612396800,2021-02-04,XRP/USD,0.39898,0.48499,0.385,0.44696,6714673.336,3001190.394
1612310400,2021-02-03,XRP/USD,0.378,0.42799,0.37555,0.39747,3671609.296,1459354.547
1612224000,2021-02-02,XRP/USD,0.37003,0.41,0.347,0.37593,4941565.604,1857682.758
1612137600,2021-02-01,XRP/USD,0.50052,0.75,0.3611,0.37,28211723.56,10438337.72
1612051200,2021-01-31,XRP/USD,0.44579,0.51,0.38801,0.50081,10134628.5,5075523.298
1611964800,2021-01-30,XRP/USD,0.28415,0.52,0.281,0.44273,16329211.61,7229431.856
1611878400,2021-01-29,XRP/USD,0.26796,0.314,0.26183,0.28414,3379105.863,960139.1398
1611792000,2021-01-28,XRP/USD,0.25171,0.2705,0.24893,0.26402,954034.7792,251884.2624
1611705600,2021-01-27,XRP/USD,0.26945,0.26983,0.245,0.25283,999811.1937,252782.2641
1611619200,2021-01-26,XRP/USD,0.2677,0.27288,0.2589,0.26925,842914.102,226954.622
1611532800,2021-01-25,XRP/USD,0.27429,0.285,0.26774,0.26866,842184.1948,226261.2058
1611446400,2021-01-24,XRP/USD,0.27188,0.27847,0.26812,0.27412,616104.558,168886.5814
1611360000,2021-01-23,XRP/USD,0.27247,0.28298,0.2673,0.27241,936038.1819,254986.1611
1611273600,2021-01-22,XRP/USD,0.26826,0.2793,0.24103,0.27423,1402918.807,384722.4245
1611187200,2021-01-21,XRP/USD,0.29585,0.305,0.2607,0.26856,1873490.696,503144.6614
1611100800,2021-01-20,XRP/USD,0.29331,0.31,0.28131,0.29666,1844554.533,547205.5476
1611014400,2021-01-19,XRP/USD,0.286,0.32578,0.28446,0.29465,3762617.279,1108655.181
1610928000,2021-01-18,XRP/USD,0.27879,0.28999,0.27238,0.28562,1712641.595,489164.6923
1610841600,2021-01-17,XRP/USD,0.27817,0.28499,0.27,0.277,1480289.888,410040.299
1610755200,2021-01-16,XRP/USD,0.28097,0.295,0.27597,0.278,1278360.794,355384.3009
1610668800,2021-01-15,XRP/USD,0.29789,0.30236,0.264,0.28013,2455181.396,687769.9644
1610582400,2021-01-14,XRP/USD,0.3081,0.30905,0.28543,0.2975,2782494.471,827792.1051
1610496000,2021-01-13,XRP/USD,0.29155,0.31,0.28631,0.30654,1327320.114,406876.7078
1610409600,2021-01-12,XRP/USD,0.28621,0.31,0.27812,0.2921,2575143.23,752199.3374
1610323200,2021-01-11,XRP/USD,0.3135,0.3135,0.259,0.28621,4481840.546,1282747.583
1610236800,2021-01-10,XRP/USD,0.32481,0.364,0.28156,0.3164,4450680.178,1408195.208
1610150400,2021-01-09,XRP/USD,0.31984,0.34,0.30525,0.32484,2596030.138,843294.4299
1610064000,2021-01-08,XRP/USD,0.32415,0.34516,0.28501,0.32314,4099534.581,1324723.605
1609977600,2021-01-07,XRP/USD,0.2501,0.37,0.24766,0.32495,14501467.72,4712251.937
1609891200,2021-01-06,XRP/USD,0.22645,0.25899,0.223,0.25,7538799.818,1884699.955
1609804800,2021-01-05,XRP/USD,0.2376,0.24111,0.22,0.2264,3264163.621,739006.6438
1609718400,2021-01-04,XRP/USD,0.2284,0.26794,0.22,0.23777,3998140.092,950637.7697
1609632000,2021-01-03,XRP/USD,0.22065,0.2382,0.21601,0.22583,2449681.634,553211.6035
1609545600,2021-01-02,XRP/USD,0.23674,0.2394,0.21388,0.22279,2342940.514,521983.7171
1609459200,2021-01-01,XRP/USD,0.22004,0.2498,0.2161,0.23772,2866118.94,681333.7944
1609372800,2020-12-31,XRP/USD,0.2119,0.2274,0.20645,0.21827,1937503.324,422898.8505
1609286400,2020-12-30,XRP/USD,0.22385,0.236,0.19292,0.2119,4724477.582,1001116.8
1609200000,2020-12-29,XRP/USD,0.2475,0.25877,0.1755,0.2242,9644617.143,2162323.163
1609113600,2020-12-28,XRP/USD,0.28682,0.31399,0.23702,0.2482,3285296.573,815410.6094
1609027200,2020-12-27,XRP/USD,0.29493,0.31,0.269,0.28629,3163189.709,905589.5817
1608940800,2020-12-26,XRP/USD,0.31883,0.325,0.28701,0.29491,3197547.19,942988.6417
1608854400,2020-12-25,XRP/USD,0.3409,0.39,0.27611,0.31734,7972870.888,2530110.848
1608768000,2020-12-24,XRP/USD,0.26023,0.376,0.242,0.33683,6454038.643,2173913.836
1608681600,2020-12-23,XRP/USD,0.446,0.44613,0.217,0.26313,13730867.61,3613003.194
1608595200,2020-12-22,XRP/USD,0.51613,0.52364,0.403,0.44695,5251030.956,2346948.286
1608508800,2020-12-21,XRP/USD,0.55433,0.568,0.5,0.51731,2021919.103,1045958.971
1608422400,2020-12-20,XRP/USD,0.5768,0.58959,0.54,0.55686,1374623.573,765472.8829
1608336000,2020-12-19,XRP/USD,0.58308,0.60445,0.56545,0.578,1313093.938,758968.2959
1608249600,2020-12-18,XRP/USD,0.57325,0.611,0.55507,0.58269,1717780.814,1000933.703
1608163200,2020-12-17,XRP/USD,0.56955,0.656,0.5321,0.57858,5857059.569,3388777.525
1608076800,2020-12-16,XRP/USD,0.46848,0.57403,0.441,0.572,4335197.418,2479732.923
1607990400,2020-12-15,XRP/USD,0.49865,0.5096,0.4661,0.47139,1456580.682,686617.5678
1607904000,2020-12-14,XRP/USD,0.5115,0.51973,0.491,0.49899,906605.5029,452387.0799
1607817600,2020-12-13,XRP/USD,0.50967,0.527,0.49,0.51407,1359621.595,698940.6734
1607731200,2020-12-12,XRP/USD,0.54784,0.54784,0.48657,0.51031,2664592.199,1359768.045
1607644800,2020-12-11,XRP/USD,0.57419,0.58774,0.52021,0.55205,1573728.58,868776.8628
1607558400,2020-12-10,XRP/USD,0.58617,0.58796,0.55121,0.57214,875734.6688,501042.8334
1607472000,2020-12-09,XRP/USD,0.55746,0.60497,0.506,0.58396,2324982.286,1357696.656
1607385600,2020-12-08,XRP/USD,0.60914,0.61,0.55,0.55893,1558595.879,871145.9945
1607299200,2020-12-07,XRP/USD,0.624,0.624,0.59246,0.60929,1148551.248,699800.7902
1607212800,2020-12-06,XRP/USD,0.58769,0.62694,0.58049,0.62276,1486624.761,925810.436
1607126400,2020-12-05,XRP/USD,0.556,0.59821,0.54951,0.58709,936579.5282,549856.4752
1607040000,2020-12-04,XRP/USD,0.62801,0.63372,0.54467,0.55439,2584075.816,1432585.792
1606953600,2020-12-03,XRP/USD,0.63239,0.64139,0.61661,0.63181,872321.2852,551141.3112
1606867200,2020-12-02,XRP/USD,0.61237,0.63531,0.59812,0.62858,1541347.232,968860.0433
1606780800,2020-12-01,XRP/USD,0.66524,0.68161,0.58396,0.61289,3906734.824,2394398.706
1606694400,2020-11-30,XRP/USD,0.61003,0.67769,0.60123,0.66704,4384479.815,2924623.416
1606608000,2020-11-29,XRP/USD,0.62031,0.637,0.58437,0.60635,2586988.769,1568620.64
1606521600,2020-11-28,XRP/USD,0.56128,0.65,0.5389,0.62615,3677262.447,2302517.881
1606435200,2020-11-27,XRP/USD,0.53683,0.585,0.505,0.56024,3382339.411,1894921.831
1606348800,2020-11-26,XRP/USD,0.62713,0.65235,0.44781,0.53799,11430423.75,6149453.676
1606262400,2020-11-25,XRP/USD,0.70026,0.72355,0.58,0.63684,5549317.332,3534027.25
1606176000,2020-11-24,XRP/USD,0.6198,0.79,0.55,0.69538,11788849.73,8197730.328
1606089600,2020-11-23,XRP/USD,0.45068,0.61908,0.4341,0.6155,7695071.748,4736316.661
1606003200,2020-11-22,XRP/USD,0.46344,0.496,0.38,0.44607,6622713.802,2954193.946
1605916800,2020-11-21,XRP/USD,0.3297,0.468,0.3297,0.46346,6024995.818,2792344.562
1605830400,2020-11-20,XRP/USD,0.30191,0.3297,0.29645,0.3296,1571185.453,517862.7253
1605744000,2020-11-19,XRP/USD,0.29345,0.307,0.2851,0.30357,612355.0577,185892.6249
1605657600,2020-11-18,XRP/USD,0.302,0.3076,0.28001,0.29446,1044265.655,307494.4648
1605571200,2020-11-17,XRP/USD,0.28871,0.30549,0.28871,0.30192,1958634.471,591350.9196
1605484800,2020-11-16,XRP/USD,0.27021,0.2894,0.26811,0.28815,916414.6811,264064.8904
1605398400,2020-11-15,XRP/USD,0.26783,0.27589,0.265,0.27027,541731.8022,146413.8542
1605312000,2020-11-14,XRP/USD,0.26612,0.2764,0.26075,0.26846,1118584.719,300295.2536
1605225600,2020-11-13,XRP/USD,0.25609,0.26643,0.2545,0.26643,348866.0323,92948.37697
1605139200,2020-11-12,XRP/USD,0.25701,0.25936,0.25166,0.255,414170.1809,105613.3961
1605052800,2020-11-11,XRP/USD,0.2546,0.26,0.25286,0.2571,326890.6221,84043.57895
1604966400,2020-11-10,XRP/USD,0.25097,0.265,0.24914,0.2543,436143.1607,110911.2058
1604880000,2020-11-09,XRP/USD,0.25425,0.25635,0.24626,0.25104,409102.9206,102701.1972
1604793600,2020-11-08,XRP/USD,0.24889,0.25827,0.24848,0.25435,353235.0495,89845.33484
1604707200,2020-11-07,XRP/USD,0.26047,0.26671,0.245,0.24982,657507.3044,164258.4748
1604620800,2020-11-06,XRP/USD,0.24586,0.2618,0.24531,0.26,846501.3246,220090.3444
1604534400,2020-11-05,XRP/USD,0.23904,0.24886,0.23784,0.24675,528273.662,130351.5261
1604448000,2020-11-04,XRP/USD,0.24144,0.24199,0.2333,0.23867,424763.62,101378.3332
1604361600,2020-11-03,XRP/USD,0.23567,0.2572,0.2299,0.2403,724541.6712,174107.3636
1604275200,2020-11-02,XRP/USD,0.24161,0.24543,0.23431,0.23703,319255.8501,75673.21415
1604188800,2020-11-01,XRP/USD,0.24094,0.24292,0.23741,0.24045,245811.8469,59105.4586
1604102400,2020-10-31,XRP/USD,0.2407,0.24449,0.239,0.24116,207424.9721,50022.60627
1604016000,2020-10-30,XRP/USD,0.24304,0.2484,0.233,0.24042,494656.2377,118925.2527
1603929600,2020-10-29,XRP/USD,0.24574,0.24858,0.24053,0.2428,257358.0931,62486.545
1603843200,2020-10-28,XRP/USD,0.2533,0.25617,0.24467,0.24615,391404.5434,96344.22835
1603756800,2020-10-27,XRP/USD,0.24847,0.25399,0.24817,0.25355,325717.8265,82585.75491
1603670400,2020-10-26,XRP/USD,0.25347,0.2585,0.24401,0.24875,618018.3914,153732.0749
1603584000,2020-10-25,XRP/USD,0.25622,0.25783,0.25178,0.25324,161751.1981,40961.8734
1603497600,2020-10-24,XRP/USD,0.25467,0.25791,0.25283,0.25648,165336.1497,42405.41567
1603411200,2020-10-23,XRP/USD,0.25757,0.25934,0.25051,0.25461,284269.727,72377.91519
1603324800,2020-10-22,XRP/USD,0.253,0.26399,0.2525,0.25767,684931.1021,176486.1971
1603238400,2020-10-21,XRP/USD,0.24427,0.25586,0.24406,0.2517,766564.7175,192944.3394
1603152000,2020-10-20,XRP/USD,0.24679,0.25099,0.24281,0.24425,291554.9887,71212.30598
1603065600,2020-10-19,XRP/USD,0.24335,0.2505,0.2411,0.24757,465188.1031,115166.6187
1602979200,2020-10-18,XRP/USD,0.24171,0.24481,0.24152,0.2435,318907.1707,77653.89606
1602892800,2020-10-17,XRP/USD,0.24111,0.2438,0.23986,0.24159,212936.4361,51443.31359
1602806400,2020-10-16,XRP/USD,0.246,0.24837,0.239,0.2411,195202.0391,47063.21162
1602720000,2020-10-15,XRP/USD,0.24978,0.25608,0.24387,0.24664,599218.851,147791.3374
1602633600,2020-10-14,XRP/USD,0.25662,0.25898,0.247,0.24996,475922.5392,118961.5979
1602547200,2020-10-13,XRP/USD,0.25655,0.26066,0.25267,0.25595,452104.6338,115716.181
1602460800,2020-10-12,XRP/USD,0.2557,0.25905,0.24991,0.2566,314126.0568,80604.74617
1602374400,2020-10-11,XRP/USD,0.25435,0.259,0.25386,0.25589,161419.4868,41305.63249
1602288000,2020-10-10,XRP/USD,0.25339,0.26,0.25339,0.2545,514100.5726,130838.5957
1602201600,2020-10-09,XRP/USD,0.252,0.2566,0.25001,0.25363,292005.7478,74061.41781
1602115200,2020-10-08,XRP/USD,0.2493,0.25334,0.24367,0.252,269980.5414,68035.09642
1602028800,2020-10-07,XRP/USD,0.24612,0.25239,0.2421,0.24932,290420.8702,72407.73136
1601942400,2020-10-06,XRP/USD,0.25182,0.25939,0.242,0.24601,675474.697,166173.5302
1601856000,2020-10-05,XRP/USD,0.24934,0.255,0.24742,0.25147,406063.2024,102112.7135
1601769600,2020-10-04,XRP/USD,0.23332,0.2509,0.23275,0.24905,524390.6766,130599.498
1601683200,2020-10-03,XRP/USD,0.23555,0.23669,0.2332,0.23354,208644.8541,48726.91922
1601596800,2020-10-02,XRP/USD,0.23937,0.2403,0.23016,0.23531,401665.389,94515.88268
1601510400,2020-10-01,XRP/USD,0.24318,0.24631,0.2354,0.24037,344703.0254,82856.26621
1601424000,2020-09-30,XRP/USD,0.24281,0.2442,0.23941,0.24319,548370.3348,133358.1817
1601337600,2020-09-29,XRP/USD,0.24161,0.2473,0.239,0.2431,375514.427,91287.5572
1601251200,2020-09-28,XRP/USD,0.24409,0.24899,0.24148,0.24218,360838.7614,87387.93123
1601164800,2020-09-27,XRP/USD,0.24202,0.24509,0.239,0.24359,216035.5519,52624.10009
1601078400,2020-09-26,XRP/USD,0.2423,0.2465,0.23908,0.24243,216547.3633,52497.57729
1600992000,2020-09-25,XRP/USD,0.23419,0.24569,0.23091,0.24269,517270.0057,125536.2577
1600905600,2020-09-24,XRP/USD,0.22212,0.23466,0.221,0.23365,548217.0348,128090.9102
1600819200,2020-09-23,XRP/USD,0.2329,0.23547,0.2211,0.22224,529280.3844,117627.2726
1600732800,2020-09-22,XRP/USD,0.23271,0.2366,0.231,0.23335,556967.8104,129968.4386
1600646400,2020-09-21,XRP/USD,0.24647,0.24869,0.23031,0.23322,731897.1081,170693.0436
1600560000,2020-09-20,XRP/USD,0.25169,0.25169,0.24401,0.24688,197870.89,48850.36532
1600473600,2020-09-19,XRP/USD,0.25053,0.255,0.24816,0.2514,181619.2651,45659.08323
1600387200,2020-09-18,XRP/USD,0.25391,0.25561,0.24702,0.25071,335607.1382,84140.06561
1600300800,2020-09-17,XRP/USD,0.24743,0.25841,0.2473,0.25321,584478.3382,147995.76
1600214400,2020-09-16,XRP/USD,0.24482,0.25098,0.23788,0.24764,599919.8566,148564.1533
1600128000,2020-09-15,XRP/USD,0.24739,0.2506,0.2434,0.2442,364498.3346,89010.49331
1600041600,2020-09-14,XRP/USD,0.24349,0.25081,0.24102,0.24711,543122.6714,134211.0433
1599955200,2020-09-13,XRP/USD,0.24949,0.25447,0.23863,0.24314,370699.6476,90131.91232
1599868800,2020-09-12,XRP/USD,0.24373,0.25156,0.2418,0.24915,513954.2349,128051.6976
1599782400,2020-09-11,XRP/USD,0.24396,0.24569,0.23759,0.24406,396528.5356,96776.7544
1599696000,2020-09-10,XRP/USD,0.24184,0.2507,0.24123,0.24459,815658.0718,199501.8078
1599609600,2020-09-09,XRP/USD,0.2378,0.24435,0.2346,0.24051,505525.7351,121583.9946
1599523200,2020-09-08,XRP/USD,0.2437,0.2445,0.23221,0.23727,457101.5455,108456.4837
1599436800,2020-09-07,XRP/USD,0.24279,0.24459,0.2316,0.242,383565.4804,92822.84625
1599350400,2020-09-06,XRP/USD,0.23893,0.2457,0.2312,0.24114,1096259.17,264351.9362
1599264000,2020-09-05,XRP/USD,0.25536,0.26123,0.23316,0.23828,1291289.406,307688.4397
1599177600,2020-09-04,XRP/USD,0.24634,0.26685,0.24318,0.25602,1487575.312,380849.0315
1599091200,2020-09-03,XRP/USD,0.2778,0.27783,0.241,0.24638,1739659.008,428617.1863
1599004800,2020-09-02,XRP/USD,0.29649,0.30449,0.266,0.27819,1986505.345,552625.922
1598918400,2020-09-01,XRP/USD,0.28331,0.2999,0.278,0.29684,1062893.734,315509.376
1598832000,2020-08-31,XRP/USD,0.28358,0.2859,0.2797,0.28341,828247.6395,234733.6635
1598745600,2020-08-30,XRP/USD,0.27633,0.2855,0.27561,0.28334,971283.7478,275203.5371
1598659200,2020-08-29,XRP/USD,0.27304,0.279,0.27059,0.27623,806231.9411,222705.4491
1598572800,2020-08-28,XRP/USD,0.2663,0.274,0.26144,0.27307,1131322.217,308930.1579
1598486400,2020-08-27,XRP/USD,0.27831,0.28065,0.256,0.26571,1248882.5,331840.5692
1598400000,2020-08-26,XRP/USD,0.279,0.28281,0.27542,0.27827,1678212.123,466996.0874
1598313600,2020-08-25,XRP/USD,0.29037,0.29332,0.273,0.27903,1263116.195,352447.3119
1598227200,2020-08-24,XRP/USD,0.28654,0.29431,0.28413,0.29043,990084.1181,287550.1304
1598140800,2020-08-23,XRP/USD,0.2891,0.29,0.27939,0.28669,954898.2756,273759.7866
1598054400,2020-08-22,XRP/USD,0.28085,0.2888,0.2753,0.28841,1164604.818,335883.6756
1597968000,2020-08-21,XRP/USD,0.29432,0.29672,0.2801,0.28069,1168787.83,328067.0559
1597881600,2020-08-20,XRP/USD,0.29114,0.29656,0.2862,0.29448,1010880.65,297684.1338
1597795200,2020-08-19,XRP/USD,0.30324,0.35,0.2815,0.29138,1983930.261,578077.5994
1597708800,2020-08-18,XRP/USD,0.31506,0.3222,0.29872,0.30352,2281626.411,692519.2482
1597622400,2020-08-17,XRP/USD,0.30419,0.32695,0.29861,0.31506,2247782.589,708186.3826
1597536000,2020-08-16,XRP/USD,0.29903,0.30455,0.29251,0.30416,910661.6534,276986.8485
1597449600,2020-08-15,XRP/USD,0.30072,0.3049,0.29325,0.29971,1053044.324,315607.9145
1597363200,2020-08-14,XRP/USD,0.29563,0.308,0.2907,0.30084,1903556.282,572665.872
1597276800,2020-08-13,XRP/USD,0.28368,0.2969,0.2737,0.29591,2116962.855,626430.4785
1597190400,2020-08-12,XRP/USD,0.28434,0.289,0.2727,0.28369,1532978.672,434890.7194
1597104000,2020-08-11,XRP/USD,0.29467,0.30747,0.271,0.28441,2127701.958,605139.7139
1597017600,2020-08-10,XRP/USD,0.28909,0.30067,0.28428,0.29466,1560690.243,459872.9869
1596931200,2020-08-09,XRP/USD,0.29636,0.29839,0.28373,0.28906,1684187.704,486831.2976
1596844800,2020-08-08,XRP/USD,0.29491,0.30143,0.29236,0.29619,1450496.825,429622.6547
1596758400,2020-08-07,XRP/USD,0.30389,0.311,0.28005,0.29494,2456672.823,724571.0825
1596672000,2020-08-06,XRP/USD,0.30269,0.312,0.29812,0.305,1572219.978,479527.0932
1596585600,2020-08-05,XRP/USD,0.30219,0.30899,0.29145,0.30295,1624984.967,492289.1956
1596499200,2020-08-04,XRP/USD,0.31082,0.31939,0.292,0.30217,2366863.306,715195.0852
1596412800,2020-08-03,XRP/USD,0.28835,0.32,0.2844,0.31071,2550291.891,792401.1933
1596326400,2020-08-02,XRP/USD,0.29132,0.32685,0.25,0.28805,4117823.953,1186139.19
1596240000,2020-08-01,XRP/USD,0.25982,0.298,0.25599,0.29142,2813378.082,819874.6406
1596153600,2020-07-31,XRP/USD,0.24543,0.26,0.24305,0.25979,1580242.566,410531.2162
1596067200,2020-07-30,XRP/USD,0.24416,0.24985,0.23546,0.24524,1756061.066,430656.4158
1595980800,2020-07-29,XRP/USD,0.23102,0.25,0.2299,0.24408,2082651.704,508333.628
1595894400,2020-07-28,XRP/USD,0.22537,0.23545,0.21801,0.23099,1972074.55,455529.5004
1595808000,2020-07-27,XRP/USD,0.2156,0.2308,0.2101,0.22515,2545633.42,573149.3646
1595721600,2020-07-26,XRP/USD,0.21492,0.22582,0.21359,0.21562,1796992.663,387467.5579
1595635200,2020-07-25,XRP/USD,0.20492,0.2179,0.2041,0.21489,1715268.097,368593.9613
1595548800,2020-07-24,XRP/USD,0.20925,0.20925,0.20306,0.20497,1592356.93,326385.4
1595462400,2020-07-23,XRP/USD,0.2043,0.2109,0.20185,0.20915,1853598.687,387680.1654
1595376000,2020-07-22,XRP/USD,0.20027,0.205,0.19701,0.2043,1176595.994,240378.5615
1595289600,2020-07-21,XRP/USD,0.19585,0.2018,0.19519,0.20046,541540.7313,108557.255
1595203200,2020-07-20,XRP/USD,0.2006,0.201,0.19328,0.19585,297731.3637,58310.68757
1595116800,2020-07-19,XRP/USD,0.2007,0.2025,0.1968,0.20024,291557.1247,58381.39864
1595030400,2020-07-18,XRP/USD,0.1956,0.2025,0.19498,0.20069,446803.8783,89669.07034
1594944000,2020-07-17,XRP/USD,0.1955,0.19869,0.1923,0.19565,407934.8452,79812.45245
1594857600,2020-07-16,XRP/USD,0.19782,0.19824,0.18942,0.1953,648074.7438,126568.9975
1594771200,2020-07-15,XRP/USD,0.20038,0.20101,0.1968,0.19783,911911.6862,180403.4889
1594684800,2020-07-14,XRP/USD,0.199,0.20105,0.19561,0.1998,441272.0251,88166.15062
1594598400,2020-07-13,XRP/USD,0.2022,0.20689,0.19305,0.19953,583198.3866,116365.5741
1594512000,2020-07-12,XRP/USD,0.20204,0.20426,0.19874,0.20123,364473.9885,73343.10071
1594425600,2020-07-11,XRP/USD,0.19966,0.2045,0.19863,0.20133,499425.6018,100549.3564
1594339200,2020-07-10,XRP/USD,0.20327,0.20327,0.193,0.19948,468753.4125,93506.93072
1594252800,2020-07-09,XRP/USD,0.20484,0.21156,0.19638,0.2032,945541.9057,192134.1152
1594166400,2020-07-08,XRP/USD,0.1852,0.20641,0.1846,0.20482,1262976.255,258682.7965
1594080000,2020-07-07,XRP/USD,0.1883,0.1894,0.1835,0.1853,441811.3612,81867.64522
1593993600,2020-07-06,XRP/USD,0.17792,0.18877,0.17735,0.18865,1197276.196,225866.1543
1593907200,2020-07-05,XRP/USD,0.17928,0.18007,0.17535,0.1783,323743.1841,57723.40972
1593820800,2020-07-04,XRP/USD,0.177,0.18115,0.177,0.17953,405260.2652,72756.37541
1593734400,2020-07-03,XRP/USD,0.17562,0.1797,0.1753,0.1774,346069.4481,61392.72008
1593648000,2020-07-02,XRP/USD,0.17814,0.179,0.17341,0.17603,979690.4153,172454.9038
1593561600,2020-07-01,XRP/USD,0.17605,0.17995,0.17491,0.17754,841633.4949,149423.6107
1593475200,2020-06-30,XRP/USD,0.17852,0.17885,0.1758,0.1761,555351.0987,97797.32848
1593388800,2020-06-29,XRP/USD,0.17803,0.17997,0.1755,0.17847,389237.2669,69467.17502
1593302400,2020-06-28,XRP/USD,0.17579,0.1805,0.1744,0.17755,780665.8509,138607.2218
1593216000,2020-06-27,XRP/USD,0.18298,0.1842,0.17008,0.1756,667746.2004,117256.2328
1593129600,2020-06-26,XRP/USD,0.1818,0.18673,0.1794,0.1834,438147.0557,80356.17002
1593043200,2020-06-25,XRP/USD,0.18383,0.1849,0.1797,0.18251,525610.3836,95929.15111
1592956800,2020-06-24,XRP/USD,0.19003,0.19084,0.18195,0.18371,592873.5887,108916.807
1592870400,2020-06-23,XRP/USD,0.19129,0.1913,0.18871,0.1898,371510.574,70512.70694
1592784000,2020-06-22,XRP/USD,0.18635,0.1912,0.18617,0.1902,425571.8568,80943.76715
1592697600,2020-06-21,XRP/USD,0.18852,0.18919,0.1867,0.18685,280694.8148,52447.82615
1592611200,2020-06-20,XRP/USD,0.18769,0.19099,0.18586,0.18839,276738.9254,52134.84615
1592524800,2020-06-19,XRP/USD,0.191,0.19201,0.18751,0.18751,430483.5201,80719.96486
1592438400,2020-06-18,XRP/USD,0.19345,0.19409,0.18927,0.1909,347727.6202,66381.20269
1592352000,2020-06-17,XRP/USD,0.19321,0.198,0.1896,0.19379,365322.9116,70795.92704
1592265600,2020-06-16,XRP/USD,0.19259,0.1945,0.19045,0.19327,424515.1192,82046.03709
1592179200,2020-06-15,XRP/USD,0.191,0.19458,0.1827,0.19259,570318.6005,109837.6593
1592092800,2020-06-14,XRP/USD,0.1929,0.19406,0.1896,0.19102,426591.0632,81487.4249
1592006400,2020-06-13,XRP/USD,0.19381,0.19432,0.19158,0.19318,198627.1405,38370.79099
1591920000,2020-06-12,XRP/USD,0.189,0.195,0.18763,0.19329,361556.8032,69885.3145
1591833600,2020-06-11,XRP/USD,0.20355,0.20429,0.186,0.189,916810.9205,173277.264
1591747200,2020-06-10,XRP/USD,0.20224,0.20437,0.2017,0.20342,485329.7115,98725.76991
1591660800,2020-06-09,XRP/USD,0.20489,0.20583,0.2017,0.20248,354477.2233,71774.54817
1591574400,2020-06-08,XRP/USD,0.20425,0.20486,0.20225,0.20462,315818.7556,64622.83377
1591488000,2020-06-07,XRP/USD,0.20474,0.2064,0.1999,0.20385,334773.7415,68243.6272
1591401600,2020-06-06,XRP/USD,0.203,0.2056,0.202,0.20453,366797.604,75021.11394
1591315200,2020-06-05,XRP/USD,0.20573,0.20629,0.20274,0.20351,272987.1044,55555.60561
1591228800,2020-06-04,XRP/USD,0.20502,0.20791,0.20139,0.20559,425699.925,87519.64759
1591142400,2020-06-03,XRP/USD,0.2037,0.2058,0.20138,0.20481,645130.6895,132129.2165
1591056000,2020-06-02,XRP/USD,0.2114,0.215,0.19778,0.20339,1457573.411,296455.856
1590969600,2020-06-01,XRP/USD,0.20261,0.21416,0.20261,0.21137,669054.7627,141418.1052
1590883200,2020-05-31,XRP/USD,0.20676,0.2138,0.2011,0.2031,678312.4142,137765.2513
1590796800,2020-05-30,XRP/USD,0.19894,0.20826,0.1969,0.20727,769487.1779,159491.6074
1590710400,2020-05-29,XRP/USD,0.20161,0.2032,0.1973,0.19874,557064.0407,110710.9074
1590624000,2020-05-28,XRP/USD,0.1986,0.202,0.19622,0.201,511908.151,102893.5383
1590537600,2020-05-27,XRP/USD,0.19443,0.2015,0.1943,0.1987,474379.3375,94259.17437
1590451200,2020-05-26,XRP/USD,0.1972,0.19798,0.19287,0.19475,411081.719,80058.16477
1590364800,2020-05-25,XRP/USD,0.19384,0.19798,0.19088,0.19743,431858.363,85261.79662
1590278400,2020-05-24,XRP/USD,0.20016,0.20217,0.1938,0.19472,406536.5716,79160.80122
1590192000,2020-05-23,XRP/USD,0.2012,0.2034,0.1989,0.20022,333562.0837,66785.8004
1590105600,2020-05-22,XRP/USD,0.19481,0.203,0.19331,0.2019,552577.6332,111565.4241
1590019200,2020-05-21,XRP/USD,0.20225,0.2045,0.18988,0.19513,774597.4051,151147.1917
1589932800,2020-05-20,XRP/USD,0.20564,0.20709,0.2,0.20235,450059.1651,91069.47206
1589846400,2020-05-19,XRP/USD,0.2061,0.2069,0.2015,0.2051,562403.8553,115349.0307
1589760000,2020-05-18,XRP/USD,0.20128,0.208,0.20128,0.20614,431564.8496,88962.77809
1589673600,2020-05-17,XRP/USD,0.20035,0.2053,0.20014,0.20123,610944.2401,122940.3094
1589587200,2020-05-16,XRP/USD,0.19899,0.20243,0.1975,0.20048,385761.4938,77337.46428
1589500800,2020-05-15,XRP/USD,0.2044,0.20468,0.196,0.19899,851955.8306,169530.6907
1589414400,2020-05-14,XRP/USD,0.20286,0.20658,0.19995,0.2047,955093.7561,195507.6919
1589328000,2020-05-13,XRP/USD,0.19759,0.20648,0.19713,0.20268,948431.2327,192228.0422
1589241600,2020-05-12,XRP/USD,0.19323,0.20024,0.19225,0.1982,599381.3028,118797.3742
1589155200,2020-05-11,XRP/USD,0.19811,0.2012,0.18537,0.19389,1016624.958,197113.4131
